rawName,canonicalName,source,confidenceScore,method,timestamp
Dipole Labs,Dipole,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.279579+00:00
Ritivel,Ritivel,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.283396+00:00
Polymorph,Polymorph,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.287226+00:00
Khotan (formerly Pollinate),Khotan (formerly Pollinate),Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.295447+00:00
SpotPay,SpotPay,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.299225+00:00
Poth Labs,Poth,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.303453+00:00
VOYGR,VOYGR,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.306618+00:00
MochaCare,MochaCare,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.312120+00:00
Cova,Cova,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.315254+00:00
Vela,Vela,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.318580+00:00
Veriad,Veriad,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.322308+00:00
Talking Computers,Talking Computers,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.329208+00:00
Control Seat,Control Seat,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.334099+00:00
Copperlane,Copperlane,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.338526+00:00
Tsenta,Tsenta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.343152+00:00
Dream,Dream,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.347484+00:00
Atlia,Atlia,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.351232+00:00
Canary,Canary,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.354635+00:00
Grade,Grade,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.358034+00:00
Sila,Sila,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.363557+00:00
Maven,Maven,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.367222+00:00
Moda,Moda,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.370252+00:00
The Token Company,The Token,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.376956+00:00
Meteoric,Meteoric,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.382123+00:00
BeeSafe AI,BeeSafe AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.386443+00:00
Fed10,Fed10,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.389367+00:00
Inth,Inth,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.393421+00:00
Squid,Squid,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.397645+00:00
Turnstone,Turnstone,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.401693+00:00
Foreman,Foreman,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.405656+00:00
Booko,Booko,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.409033+00:00
Corelayer,Corelayer,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.415089+00:00
General Legal,General Legal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.420003+00:00
Fort,Fort,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.422958+00:00
Balance,Balance,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.428120+00:00
Ekpa,Ekpa,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.431521+00:00
Chasi,Chasi,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.434861+00:00
Remy AI,Remy AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.438701+00:00
Anchorhead,Anchorhead,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.443732+00:00
o11,O11,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.447023+00:00
Doomersion,Doomersion,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.451348+00:00
Sequence Markets,Sequence Markets,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.456505+00:00
Libra Robotics,Libra Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.463359+00:00
Ditto Biosciences,Ditto Biosciences,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.468966+00:00
Servo7,Servo7,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.472467+00:00
Datoric,Datoric,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.478229+00:00
Superset,Superset,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.482320+00:00
Netter,Netter,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.485781+00:00
Voxel Energy,Voxel Energy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.490381+00:00
Polymath,Polymath,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.496072+00:00
Archal,Archal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.499529+00:00
Bubble Lab,Bubble Lab,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.503793+00:00
Pocket,Pocket,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.507310+00:00
Byteport,Byteport,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.512554+00:00
Constellation Space,Constellation Space,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.518434+00:00
Sazabi,Sazabi,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.522020+00:00
AxionOrbital Space,AxionOrbital Space,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.529424+00:00
Oximy,Oximy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.532679+00:00
Caretta,Caretta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.536614+00:00
Samora AI,Samora AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:06.540768+00:00
Human Archive,Human Archive,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.630937+00:00
Forum,Forum,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.634010+00:00
Sitefire,Sitefire,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.638007+00:00
Robby,Robby,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.641861+00:00
Ressl AI,Ressl AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.646944+00:00
Emdash,Emdash,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.650475+00:00
InventoryQuant,InventoryQuant,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.654925+00:00
Congruent,Congruent,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.660806+00:00
Reframe,Reframe,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.664862+00:00
Valence,Valence,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.668607+00:00
9 Mothers,9 Mothers,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.672289+00:00
Approxima,Approxima,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.678476+00:00
Traverse,Traverse,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.682410+00:00
Revion,Revion,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.686204+00:00
Maywood,Maywood,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.689608+00:00
Fenrock AI,Fenrock AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.695975+00:00
End Close,End Close,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.700200+00:00
Chamber,Chamber,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.703714+00:00
Assemble,Assemble,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.707903+00:00
Patientdesk.ai,Patientdesk.Ai,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.715280+00:00
Visibl Semiconductors,Visibl Semiconductors,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.721068+00:00
Synthetic Sciences,Synthetic Sciences,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.728854+00:00
Seeing Systems,Seeing,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.733535+00:00
Jinba,Jinba,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.736830+00:00
Cardboard,Cardboard,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.741491+00:00
Prana,Prana,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.746121+00:00
Rhizome AI,Rhizome AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.750566+00:00
Pax Historia,Pax Historia,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.755725+00:00
Parameter,Parameter,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.761709+00:00
Laurence,Laurence,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.765719+00:00
Terminal Use,Terminal Use,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.770328+00:00
Overshoot,Overshoot,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.775216+00:00
Cajal,Cajal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.779296+00:00
Proximitty,Proximitty,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.783584+00:00
Instinct,Instinct,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.787456+00:00
Stilta,Stilta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.792207+00:00
Unisson,Unisson,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.796854+00:00
IncidentFox,IncidentFox,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.800661+00:00
Compresr,Compresr,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.804568+00:00
Opalite Health,Opalite Health,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.812085+00:00
Confluence Labs,Confluence,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.817189+00:00
Rapidfolio,Rapidfolio,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.821638+00:00
Mango Medical,Mango Medical,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.828595+00:00
Sponge,Sponge,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.832090+00:00
Terranox AI,Terranox AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.836730+00:00
Drafted,Drafted,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.840723+00:00
Ventura,Ventura,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.846076+00:00
Orthogonal,Orthogonal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.850449+00:00
Perfectly,Perfectly,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.854516+00:00
Fern,Fern,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.858755+00:00
Sparkles,Sparkles,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.863851+00:00
EigenPal,EigenPal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.868091+00:00
Salus,Salus,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.871295+00:00
Moritz,Moritz,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.876228+00:00
RamAIn,RamAIn,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.881058+00:00
Milliray,Milliray,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.885158+00:00
Beyond Reach Labs,Beyond Reach,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.891276+00:00
OctaPulse,OctaPulse,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.896628+00:00
CodeWisp,CodeWisp,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.900376+00:00
Ashr,Ashr,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.903322+00:00
Aemon,Aemon,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.906735+00:00
Luel,Luel,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.911786+00:00
Scheduling Wizard,Scheduling Wizard,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.917129+00:00
RoboDock,RoboDock,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.920695+00:00
Skillsync,Skillsync,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.925766+00:00
MouseCat,MouseCat,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.930577+00:00
Zatanna,Zatanna,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.934398+00:00
AutoSitu,AutoSitu,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.938448+00:00
Verdex,Verdex,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.942903+00:00
Cumulus Labs,Cumulus,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.947431+00:00
Tepali,Tepali,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.951174+00:00
Palus Finance,Palus Finance,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.956237+00:00
21st,21St,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.960713+00:00
Avoice,Avoice,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.964417+00:00
ZeroSettle,ZeroSettle,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.968526+00:00
/dev/fast,/Dev/Fast,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.972733+00:00
Cignara,Cignara,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.978073+00:00
OpenSpec,OpenSpec,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.982007+00:00
Piris Labs,Piris,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.986531+00:00
CellType,CellType,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.990201+00:00
Burt,Burt,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.995000+00:00
Envariant,Envariant,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:07.999193+00:00
Cascade,Cascade,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.002861+00:00
Beacon Health,Beacon Health,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.009045+00:00
Strand AI,Strand AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.013893+00:00
BaseFrame,BaseFrame,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.018067+00:00
Protent,Protent,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.021919+00:00
Cofia,Cofia,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.026766+00:00
Fuchsia,Fuchsia,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.030446+00:00
LegalOS,LegalOS,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.034410+00:00
Sentrial,Sentrial,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.038558+00:00
10x Science,10x Science,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.045718+00:00
REV1,REV1,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.048778+00:00
shortkit,Shortkit,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.052762+00:00
Asimov,Asimov,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.056293+00:00
Lexius,Lexius,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.061812+00:00
Axis,Axis,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.065540+00:00
Mirabelle,Mirabelle,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.069602+00:00
Docura Health,Docura Health,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.075064+00:00
Lance,Lance,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:08.079728+00:00
RunAnywhere,RunAnywhere,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.159899+00:00
Lucent,Lucent,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.163488+00:00
"Prescience, Inc.","Prescience,",Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.168565+00:00
Ruma Care,Ruma Care,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.173773+00:00
Klaus AI,Klaus AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.178611+00:00
Kita,Kita,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.181809+00:00
Quotient Labs,Quotient,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.186620+00:00
One Robot,One Robot,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.193773+00:00
Didit,Didit,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.197220+00:00
Panta,Panta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.200620+00:00
Imperfect,Imperfect,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.204682+00:00
OneTriangle,OneTriangle,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.211121+00:00
Payna,Payna,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.214690+00:00
Origin,Origin,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.218291+00:00
Clara,Clara,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.221576+00:00
Hlabs,Hlabs,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.226725+00:00
Eos AI,Eos AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.230411+00:00
Valgo,Valgo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.233642+00:00
ARC Prize Foundation,ARC Prize Foundation,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.240048+00:00
Corvera,Corvera,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.244931+00:00
FullSeam,FullSeam,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.248805+00:00
Waddle Labs,Waddle,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.253502+00:00
Linzumi,Linzumi,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.258598+00:00
Advanced Metal Research,Advanced Metal Research,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.264507+00:00
Ploy,Ploy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.268165+00:00
CatchBack Cards,CatchBack Cards,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.273327+00:00
Mantis,Mantis,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.278386+00:00
Haladir,Haladir,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.282313+00:00
ClaimGlide,ClaimGlide,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.286617+00:00
Inviscid AI,Inviscid AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.292917+00:00
Coasts,Coasts,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.296502+00:00
Zephyr Fusion,Zephyr Fusion,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.301511+00:00
Mayflower,Mayflower,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.305775+00:00
Ndea,Ndea,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.310533+00:00
item,Item,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.313791+00:00
Crosslayer Labs,Crosslayer,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.318975+00:00
Rivet,Rivet,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.322621+00:00
Openroll,Openroll,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.327851+00:00
Amika,Amika,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.331354+00:00
Specific Labs,Specific,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.336043+00:00
Moss,Moss,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.339185+00:00
Zarna,Zarna,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.344361+00:00
MarkIt,MarkIt,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.348136+00:00
Voltair,Voltair,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.351980+00:00
Clicks Health,Clicks Health,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.357838+00:00
Fastshot,Fastshot,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.362391+00:00
Vector Legal,Vector Legal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.367216+00:00
Shoptiques,Shoptiques,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.371455+00:00
Antigen,Antigen,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.377777+00:00
LunaBill,LunaBill,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.381719+00:00
Axial,Axial,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.385075+00:00
Velvet,Velvet,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.388419+00:00
DiligenceSquared,DiligenceSquared,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.395535+00:00
Amera,Amera,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.398941+00:00
Forge Robotics,Forge Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.404135+00:00
Bluma,Bluma,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.408976+00:00
Lightberry,Lightberry,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.414428+00:00
The Hog,The Hog,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.418239+00:00
Layers,Layers,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.421841+00:00
Boom AI,Boom AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.427462+00:00
Freeport Markets,Freeport Markets,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.432896+00:00
Miniswap,Miniswap,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.436848+00:00
Rovi Health,Rovi Health,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.443060+00:00
MadeThis,MadeThis,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.447286+00:00
General Astronautics,General Astronautics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.453698+00:00
Jarmin,Jarmin,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.459246+00:00
Exonic,Exonic,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.463047+00:00
Lemma,Lemma,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.466396+00:00
Perseus,Perseus,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.470104+00:00
Karumi,Karumi,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:59:09.474822+00:00
